"Path","Type","SizeBytes","LastWriteUtc","When","SHA256"
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\DeepSeek-V2.5.json","json","542","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Default.json","json","532","2025-08-14 07:50:28","8/14/2025 7:50:28 AM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Delora Context.json","json","1898","2025-08-14 07:53:13","8/14/2025 7:53:13 AM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Dots1.json","json","593","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\DreamGen Role-Play V1 ChatML.json","json","778","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\DreamGen Role-Play V1 Llama3.json","json","1043","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Gemma 2.json","json","568","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\GLM-4.json","json","546","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Libra-32B.json","json","601","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Lightning 1.1.json","json","750","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Llama 2 Chat.json","json","573","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Llama 3 Instruct.json","json","599","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Llama 4 Instruct.json","json","607","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Llama-3-Instruct-Names.json","json","605","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Metharme.json","json","527","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Minimalist.json","json","495","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Mistral V1.json","json","535","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Mistral V2 & V3.json","json","538","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Mistral V3-Tekken.json","json","538","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Mistral V7-Tekken.json","json","541","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Mistral V7.json","json","535","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Moonshot AI.json","json","614","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\NovelAI.json","json","519","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\OldDefault.json","json","658","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Phi.json","json","551","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\simple-proxy-for-tavern.json","json","768","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Story.json","json","490","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Synthia.json","json","526","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\context\Tulu.json","json","545","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Adventure.json","json","585","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Alpaca-Single-Turn.json","json","625","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Alpaca.json","json","634","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\ChatML-Names.json","json","692","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\ChatML.json","json","684","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Command R.json","json","787","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\DeepSeek-V2.5.json","json","646","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Delora Instruct.json","json","677","2025-08-14 07:53:57","8/14/2025 7:53:57 AM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Dots1.json","json","757","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\DreamGen Role-Play V1 ChatML.json","json","710","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\DreamGen Role-Play V1 Llama3.json","json","584","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Gemma 2.json","json","701","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\GLM-4.json","json","619","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Koala.json","json","624","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\KoboldAI.json","json","666","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Libra-32B.json","json","602","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Lightning 1.1.json","json","660","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Llama 2 Chat.json","json","699","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Llama 3 Instruct.json","json","773","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Llama 4 Instruct.json","json","743","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Llama-3-Instruct-Names.json","json","780","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Metharme.json","json","616","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Mistral V1.json","json","707","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Mistral V2 & V3.json","json","709","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Mistral V3-Tekken.json","json","702","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Mistral V7-Tekken.json","json","648","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Mistral V7.json","json","643","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Moonshot AI.json","json","792","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\OpenOrca-OpenChat.json","json","646","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Phi.json","json","652","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\simple-proxy-for-tavern.json","json","757","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Story.json","json","581","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Synthia.json","json","715","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Tulu.json","json","655","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Vicuna 1.0.json","json","610","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\Vicuna 1.1.json","json","638","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\WizardLM-13B.json","json","605","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\instruct\WizardLM.json","json","602","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Ace of Spades.json","json","392","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Basic Coherence.json","json","391","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Best Guess.json","json","392","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Coherent Creativity.json","json","389","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Deterministic.json","json","384","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Genesis.json","json","395","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Godlike.json","json","398","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Good Winds.json","json","389","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Liminal Drift.json","json","393","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Low Rider.json","json","393","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Luna Moth.json","json","389","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Mayday.json","json","391","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Miro Bronze.json","json","384","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Miro Gold.json","json","384","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Miro Silver.json","json","384","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Ouroboros.json","json","393","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Pleasing Results.json","json","391","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Pro Writer.json","json","392","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\RecoveredRuins.json","json","385","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\simple-proxy-for-tavern.json","json","391","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Space Alien.json","json","391","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Storywriter.json","json","391","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\TFS-with-Top-A.json","json","391","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Titanic.json","json","394","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Universal-Creative.json","json","442","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Universal-Light.json","json","443","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\KoboldAI Settings\Universal-Super-Creative.json","json","440","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\movingUI\Default.json","json","53","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Asper-Kayra.json","json","572","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Blended-Coffee-Kayra.json","json","521","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Blook-Kayra.json","json","564","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Carefree-Kayra.json","json","590","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\CosmicCube-Kayra.json","json","556","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Edgewise-Clio.json","json","605","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Erato-Dragonfruit.json","json","689","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Erato-Golden Arrow.json","json","623","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Erato-Shosetsu.json","json","643","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Erato-Wilder.json","json","645","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Erato-Zany Scribe.json","json","630","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Fresh-Coffee-Clio.json","json","602","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Fresh-Coffee-Kayra.json","json","559","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Green-Active-Writer-Kayra.json","json","566","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Keelback-Clio.json","json","602","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Long-Press-Clio.json","json","617","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Pilotfish-Kayra.json","json","617","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Pro_Writer-Kayra.json","json","572","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Stelenes-Kayra.json","json","509","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Talker-Chat-Clio.json","json","618","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Tea_Time-Kayra.json","json","535","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Tesseract-Kayra.json","json","514","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Vingt-Un-Clio.json","json","613","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\NovelAI Settings\Writers-Daemon-Kayra.json","json","611","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\OpenAI Settings\Default.json","json","7747","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\OpenAI Settings\Delora OpenAI.json","json","7961","2025-08-14 08:09:38","8/14/2025 8:09:38 AM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\QuickReplies\Default.json","json","1845","2025-08-15 12:18:08","8/15/2025 12:18:08 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\QuickReplies\Seraphina Scenes.json","json","8226","2025-08-14 08:52:00","8/14/2025 8:52:00 AM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\reasoning\Blank.json","json","87","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\reasoning\DeepSeek.json","json","113","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\secrets.json","json","425","2025-08-12 16:05:06","8/12/2025 4:05:06 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\settings.json","json","56306","2025-08-15 12:34:30","8/15/2025 12:34:30 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\stats.json","json","481","2025-08-15 12:35:14","8/15/2025 12:35:14 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Actor.json","json","375","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Assistant - Expert.json","json","784","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Assistant - Simple.json","json","241","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Blank.json","json","72","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Chain of Thought.json","json","252","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Delora Sysprompt.json","json","2244","2025-08-14 19:48:47","8/14/2025 7:48:47 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Lightning 1.1.json","json","283","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Neutral - Chat.json","json","159","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Roleplay - Detailed.json","json","295","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Roleplay - Immersive.json","json","401","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Roleplay - Simple.json","json","165","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Text Adventure.json","json","349","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Writer - Creative.json","json","203","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\sysprompt\Writer - Realistic.json","json","150","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\TextGen Settings\Asterism.json","json","1919","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
"C:\AI\Delora\apps\SillyTavern\data\default-user\TextGen Settings\Beam Search.json","json","1914","2025-08-12 15:02:28","8/12/2025 3:02:28 PM",""
